,0,1
789,1359461,20469
790,1359461,8191
791,40039,20582
792,40039,15011
793,40039,192
794,40039,6365
795,40039,39659
796,40039,36594
797,40039,928532
798,40039,1813
799,40039,1098036
800,40039,3894
801,40039,3895
802,40039,3896
803,40039,83271
804,40039,1205623
805,40039,21416
806,40039,941
807,40039,10689
808,40039,1480130
809,40039,16841
810,40039,8654
811,40039,2524
812,40039,24045
813,40039,2037
814,40039,20469
815,40039,8191
816,20582,15011
817,20582,192
818,20582,6365
819,20582,39659
820,20582,36594
821,20582,928532
822,20582,1813
823,20582,1098036
824,20582,3894
825,20582,3895
826,20582,3896
827,20582,83271
828,20582,1205623
829,20582,21416
830,20582,941
831,20582,10689
832,20582,1480130
833,20582,16841
834,20582,8654
835,20582,2524
836,20582,24045
837,20582,2037
838,20582,20469
839,20582,8191
840,15011,192
841,15011,6365
842,15011,39659
843,15011,36594
844,15011,928532
845,15011,1813
846,15011,1098036
847,15011,3894
848,15011,3895
849,15011,3896
850,15011,83271
851,15011,1205623
852,15011,21416
853,15011,941
854,15011,10689
855,15011,1480130
856,15011,16841
857,15011,8654
858,15011,2524
859,15011,24045
860,15011,2037
861,15011,20469
862,15011,8191
863,192,6365
864,192,39659
865,192,36594
866,192,928532
867,192,1813
868,192,1098036
869,192,3894
870,192,3895
871,192,3896
872,192,83271
873,192,1205623
874,192,21416
875,192,941
876,192,10689
877,192,1480130
878,192,16841
879,192,8654
880,192,2524
881,192,24045
882,192,2037
883,192,20469
884,192,8191
885,6365,39659
886,6365,36594
887,6365,928532
888,6365,1813
889,6365,1098036
890,6365,3894
891,6365,3895
892,6365,3896
893,6365,83271
894,6365,1205623
895,6365,21416
896,6365,941
897,6365,10689
898,6365,1480130
899,6365,16841
900,6365,8654
901,6365,2524
902,6365,24045
903,6365,2037
904,6365,20469
905,6365,8191
906,39659,36594
907,39659,928532
908,39659,1813
909,39659,1098036
910,39659,3894
911,39659,3895
912,39659,3896
913,39659,83271
914,39659,1205623
915,39659,21416
916,39659,941
917,39659,10689
918,39659,1480130
919,39659,16841
920,39659,8654
921,39659,2524
922,39659,24045
923,39659,2037
924,39659,20469
925,39659,8191
926,36594,928532
927,36594,1813
928,36594,1098036
929,36594,3894
930,36594,3895
931,36594,3896
932,36594,83271
933,36594,1205623
934,36594,21416
935,36594,941
936,36594,10689
937,36594,1480130
938,36594,16841
939,36594,8654
940,36594,2524
