,0,1
547,50347,8691
548,515,8691
549,82639,8691
550,27570,8691
551,146004,8691
552,1920,8691
553,1922,8691
554,18979,8691
555,143244,8691
556,81462,8691
557,22126,8691
558,36628,8691
559,12967,8691
560,30485,6199
561,18998,6199
562,9138,6199
563,45586,6199
564,45586,6199
565,45586,6199
566,2227,6199
567,204,6199
568,11074,6199
569,15274,6199
570,15274,6199
571,6194,6199
572,1834,6199
573,33449,6199
574,1160,6199
575,400,6199
576,20,6199
577,1920,6199
578,58778,6199
579,37260,6199
580,4038,6199
581,3092,6199
582,17346,6199
583,7427,6199
584,328,6199
585,4496,6199
586,516,6199
587,83872,6199
588,6692,6199
589,66446,6199
590,12214,6199
591,71552,6199
592,4766,6199
593,4778,6199
594,27563,6199
595,19152,1173
596,10980,1173
597,934,1173
598,79072,1173
599,1100,1173
600,5538,1173
601,230,1173
602,206,1173
603,13939,1173
604,1162,1173
605,4173,1173
606,14409,1173
607,2157,1173
608,23626,1173
609,12647,1173
610,7248,1173
611,517,1173
612,517,1173
613,1646,1173
614,1646,1173
615,1733,1173
616,168877,1173
617,33235,1173
618,61962,1173
619,1925,1173
620,522,1173
621,5168,1173
622,824,1173
623,1166,1173
624,20196,1173
625,1158,1173
626,1164,1173
627,4688,1173
628,1903,1173
629,13936,1173
630,781,1173
631,5646,1173
632,1583695,1173
633,1056523,1173
634,6437,1173
635,4692,1173
636,15424,1173
637,1771,7166
638,1580574,7166
639,17419,7166
640,19159,7166
641,1269,7166
642,1979,7166
643,9048,7166
644,3492,7166
645,70851,7166
646,3218,7166
647,3218,7166
648,74949,7166
649,11107,7166
650,1230,7166
651,78798,7166
652,18262,7166
653,8854,7166
654,887,7166
655,61981,7166
656,31,7166
657,12898,7166
658,1100,7166
659,1100,7166
660,6856,7166
661,20753,7166
662,21315,7166
663,2628,7166
664,6860,7166
665,500,7166
666,8335,7166
667,4808,7166
668,2295,7166
669,776,7166
670,1121,7166
671,10297,7166
672,4935,7166
673,13525,7166
674,4724,7166
675,9777,7166
676,154295,7166
677,12797,7166
678,18471,7166
679,6197,7166
680,6197,7166
681,16846,7166
682,28637,7166
683,5726,7166
684,13524,7166
685,56903,7166
686,212,7166
687,4512,7166
688,16857,7166
689,93846,7166
690,236327,7166
691,62,7166
692,62,7166
693,62,7166
694,62,7166
695,1646,7166
696,583061,7166
697,4517,7166
698,18324,7166
699,1462,7166
700,17401,7166
701,1173,7166
702,514,7166
703,46772,7166
704,2224,7166
705,11702,7166
706,61110,7166
707,3982,7166
708,1328,7166
709,35654,7166
710,4004,7166
711,9046,7166
712,380,7166
713,2536,7166
714,1236,7166
715,522,7166
716,5168,7166
717,5168,7166
718,856,7166
719,16165,7166
720,11662,7166
721,987572,7166
722,91030,7166
723,963962,7166
724,74354,7166
725,62100,7166
726,42824,7166
727,58019,7166
728,52057,7166
729,21731,7166
730,8262,7166
731,71913,7166
732,43120,7166
733,7164,7166
734,21798,7166
735,17243,7166
736,59410,7166
737,109144,7166
738,51551,7166
739,78619,7166
740,51391,7166
741,56902,7166
742,51547,7166
743,51944,7166
744,1479,7166
745,6486,7166
746,51670,7166
747,56676,7166
748,60286,7166
749,52801,7166
750,777,7166
751,38582,7166
752,1056523,7166
753,14408,7166
754,14408,7166
755,15234,7166
756,162828,7166
757,16327,7166
758,58535,7166
759,18992,7166
760,11665,7166
761,52480,7166
762,4692,7166
763,7167,7166
764,101377,7166
765,21561,7166
766,20754,7166
767,13526,7166
768,8695,7166
769,1578,7166
770,88059,7166
771,20752,7166
772,20752,7166
773,535,12074
774,21416,12074
775,17051,12074
776,17052,12074
777,1077782,12074
778,2176,12074
779,17697,12074
780,17697,12074
781,134,12074
782,133,12074
783,6752,12074
784,1360008,12074
785,776,12074
786,776,12074
787,12073,12074
788,12132,12074
789,8210,12074
790,707,12074
791,40477,12074
792,3905,12074
793,5577,12074
794,1925,12074
795,36801,12074
796,41088,12074
797,16937,12074
798,16483,12074
799,13,12074
800,5892,12074
801,13472,12074
802,13472,12074
803,1214402,12074
804,78597,12074
805,86434,12074
806,102441,12074
807,1473,12074
808,16327,12074
809,61704,12074
810,11512,12074
811,13728,12074
812,13728,12074
813,14592,8875
814,72985,8875
815,12074,8875
816,13,8875
817,26715,8875
818,30485,4431
819,1283,4431
820,955,4431
821,9780,4431
822,1834,4431
823,1294,4431
824,76594,4431
825,16935,4431
826,4003,4431
827,60073,4431
828,5657,4431
829,64,6355
830,2505,6355
831,2372,6355
832,1360008,6355
833,12074,6355
834,10127,6355
835,8891,6355
836,21380,6355
837,20562,6355
838,7486,6355
839,518,6355
840,923,6355
841,193,6355
842,8875,6355
843,11155,6355
844,135352,6355
845,94854,6355
846,21385,6355
847,16525,6355
848,8606,6355
849,21505,12900
850,1580574,12900
851,2231,12900
852,22226,12900
853,62646,12900
854,62646,12900
855,3968,12900
856,7090,12900
857,2387,12900
858,10,12900
859,10,12900
860,10,12900
861,1230,12900
862,7904,12900
863,7904,12900
864,7907,12900
865,7907,12900
866,7907,12900
867,7908,12900
868,84495,12900
869,1295,12900
870,15831,12900
871,21125,12900
872,60074,12900
873,59784,12900
874,13726,12900
875,31,12900
876,31,12900
877,10669,12900
878,2232,12900
879,157626,12900
880,157626,12900
881,7882,12900
882,7882,12900
883,7882,12900
884,7882,12900
885,8655,12900
886,8655,12900
887,19545,12900
888,19545,12900
889,52699,12900
890,52699,12900
891,12898,12900
892,12898,12900
893,12898,12900
894,1736,12900
895,7,12900
896,7,12900
897,20753,12900
898,12890,12900
899,12890,12900
900,2130,12900
901,61969,12900
902,61969,12900
903,776,12900
904,4764,12900
905,13922,12900
906,13922,12900
907,12074,12900
908,12111,12900
909,707,12900
910,13524,12900
911,9657,12900
912,18324,12900
913,65829,12900
914,53573,12900
915,15009,12900
916,15034,12900
917,5563,12900
918,70615,12900
919,28641,12900
920,35219,12900
921,16165,12900
922,11662,12900
923,8977,12900
924,518,12900
925,5010,12900
926,28033,12900
927,28004,12900
928,8875,12900
929,6355,12900
930,16847,12900
931,2314,12900
932,17441,12900
933,1986,12900
934,1201,12900
935,1243,12900
936,1243,12900
937,33489,12900
938,3801,12900
939,87003,12900
940,25503,12900
941,232006,12900
942,14101,12900
943,1578,12900
944,258,12900
945,39125,12900
946,38559,12900
947,1640,11155
948,21505,11155
949,192,11155
950,1896,11155
951,3490,11155
952,658,11155
953,658,11155
954,15831,11155
955,10132,11155
956,43776,11155
957,4492,11155
958,4492,11155
959,18052,11155
960,6383,11155
961,71562,11155
962,4764,11155
963,1233,11155
964,2963,11155
965,6384,11155
966,3905,11155
967,40481,11155
968,18082,11155
969,13028,11155
970,11154,11155
971,4171,11155
972,2250,11155
973,11662,11155
974,36424,11155
975,23532,11155
976,17355,11155
977,6321,11155
978,4688,11155
979,16475,11155
980,33017,11155
981,94854,11155
982,54789,11155
983,10380,11155
984,25626,11155
985,62590,11155
986,1771,8891
987,21505,8891
988,60900,8891
989,5502,8891
990,2505,8891
991,22132,8891
992,27428,8891
993,2231,8891
994,2231,8891
995,76857,8891
996,12834,8891
997,71467,8891
998,31028,8891
999,22227,8891
1000,11275,8891
1001,3490,8891
1002,116278,8891
1003,4610,8891
1004,17857,8891
1005,6968,8891
1006,884,8891
1007,72985,8891
1008,13919,8891
1009,10132,8891
1010,31514,8891
1011,15900,8891
1012,12898,8891
1013,57755,8891
1014,6752,8891
1015,18792,8891
1016,18792,8891
1017,15854,8891
1018,8335,8891
1019,4690,8891
1020,1461,8891
1021,66580,8891
1022,4764,8891
1023,18977,8891
1024,81683,8891
1025,8984,8891
1026,1213786,8891
1027,6408,8891
1028,1121,8891
1029,13922,8891
1030,12074,8891
1031,12074,8891
1032,61216,8891
1033,61216,8891
1034,2963,8891
1035,37937,8891
1036,154295,8891
1037,6066,8891
1038,6066,8891
1039,534,8891
1040,534,8891
1041,82092,8891
1042,19974,8891
1043,32907,8891
1044,56890,8891
1045,17183,8891
1046,11477,8891
1047,4483,8891
1048,4512,8891
1049,4512,8891
1050,537,8891
1051,879,8891
1052,9880,8891
1053,11827,8891
1054,150,8891
1055,3905,8891
1056,3905,8891
1057,21029,8891
1058,1462,8891
1059,3129,8891
1060,3129,8891
1061,40481,8891
1062,40481,8891
1063,78029,8891
1064,15033,8891
1065,37149,8891
1066,7471,8891
1067,418,8891
1068,46593,8891
1069,2224,8891
1070,17194,8891
1071,742,8891
1072,4937,8891
1073,11154,8891
1074,30488,8891
1075,34,8891
1076,3087,8891
1077,3087,8891
1078,73421,8891
1079,5292,8891
1080,15864,8891
1081,18313,8891
1082,4691,8891
1083,4691,8891
1084,1037,8891
1085,1037,8891
1086,138,8891
1087,2178,8891
1088,2178,8891
1089,12792,8891
1090,518,8891
1091,518,8891
1092,518,8891
1093,4728,8891
1094,2228,8891
1095,1214402,8891
1096,14991,8891
1097,78597,8891
1098,193,8891
1099,11155,8891
1100,11155,8891
1101,4688,8891
1102,37934,8891
1103,135352,8891
1104,982098,8891
1105,982098,8891
1106,14700,8891
1107,1473,8891
1108,1473,8891
1109,11805,8891
1110,11805,8891
1111,18688,8891
1112,29222,8891
1113,16429,8891
1114,6486,8891
1115,1280,8891
1116,6198,8891
1117,10486,8891
1118,51381,8891
1119,38571,8891
1120,120833,8891
1121,12536,8891
1122,2226,8891
1123,26715,8891
1124,3026,8891
1125,15028,8891
1126,25711,8891
1127,76961,8891
1128,11885,8891
1129,8949,8891
1130,16327,8891
1131,9296,8891
1132,9779,8891
1133,11803,8891
1134,94854,8891
1135,10360,8891
1136,47879,8891
1137,17637,8891
1138,13728,8891
1139,12439,8891
1140,11804,8891
1141,21505,3907
1142,17419,3907
1143,12834,3907
1144,10132,3907
1145,13242,3907
1146,31,3907
1147,12835,3907
1148,94864,3907
1149,2963,3907
1150,8891,3907
1151,4029,3907
1152,11154,3907
1153,4654,3907
1154,12833,3907
1155,11155,3907
1156,12836,3907
1157,6163,3907
1158,1771,3911
1159,21505,3911
1160,192,3911
1161,3896,3911
1162,3223,3911
1163,76857,3911
1164,2176,3911
1165,2201,3911
1166,6193,3911
1167,21134,3911
1168,452205,3911
1169,10132,3911
1170,11108,3911
1171,131,3911
1172,131,3911
1173,131,3911
1174,4492,3911
1175,17200,3911
1176,928572,3911
1177,4495,3911
1178,11109,3911
1179,12826,3911
1180,1121,3911
1181,2963,3911
1182,37937,3911
1183,7447,3911
1184,10138,3911
1185,8891,3911
1186,17183,3911
1187,154883,3911
1188,65827,3911
1189,53,3911
1190,62,3911
1191,990136,3911
1192,7471,3911
1193,26291,3911
1194,11154,3911
1195,4012,3911
1196,52647,3911
1197,85170,3911
1198,41883,3911
1199,38405,3911
1200,8213,3911
1201,14991,3911
1202,59300,3911
1203,27545,3911
1204,11155,3911
1205,6163,3911
1206,17449,3911
1207,7472,3911
1208,3907,3911
1209,62100,3911
1210,67602,3911
1211,1479,3911
1212,85140,3911
1213,12640,3911
1214,57093,3911
1215,113373,3911
1216,17764,3911
1217,30614,3911
1218,21675,3911
1219,190,3911
1220,16460,3911
1221,33532,3911
1222,21505,4941
1223,3894,4941
1224,17604,4941
1225,8349,4941
1226,10132,4941
1227,74242,4941
1228,51329,4941
1229,35013,4941
1230,35013,4941
1231,2963,4941
1232,9777,4941
1233,8891,4941
1234,3905,4941
1235,4455,4941
1236,17859,4941
1237,3129,4941
1238,454,4941
1239,41020,4941
1240,5577,4941
1241,4940,4941
1242,11154,4941
1243,59844,4941
1244,480,4941
1245,13,4941
1246,17413,4941
1247,3911,4941
1248,8875,4941
1249,11155,4941
1250,3907,4941
1251,1986,4941
1252,239271,4941
1253,58535,4941
1254,4001,4941
1255,459980,4941
1256,41737,4941
1257,21505,4445
1258,17287,4445
1259,12834,4445
1260,18473,4445
1261,207,4445
1262,1983,4445
1263,6413,4445
1264,70851,4445
1265,21134,4445
1266,10132,4445
1267,74242,4445
1268,3036,4445
1269,41419,4445
1270,8945,4445
1271,928572,4445
1272,27104,4445
1273,4808,4445
1274,298410,4445
1275,992427,4445
1276,1461,4445
1277,1461,4445
1278,74428,4445
1279,1655618,4445
1280,102742,4445
1281,61216,4445
1282,1233,4445
1283,2963,4445
1284,2963,4445
1285,8891,4445
1286,53,4445
1287,2203,4445
1288,118937,4445
1289,418,4445
1290,11154,4445
1291,85065,4445
1292,4004,4445
1293,73421,4445
1294,4886,4445
1295,21179,4445
1296,4691,4445
1297,380,4445
1298,33658,4445
1299,4941,4445
1300,8977,4445
1301,3911,4445
1302,1158,4445
1303,11155,4445
1304,3907,4445
1305,6166,4445
1306,16293,4445
1307,3230,4445
1308,1238,4445
1309,14669,4445
1310,11864,4445
1311,26008,4445
1312,3272,4445
1313,87707,4445
1314,72988,4445
1315,144438,4445
1316,2983,83356
1317,17605,83356
1318,84225,83356
1319,207,83356
1320,3968,83356
1321,3968,83356
1322,8171,83356
1323,11288,83356
1324,11288,83356
1325,17276,83356
1326,56857,83356
1327,56857,83356
1328,84215,83356
1329,6804,83356
1330,120833,83356
1331,7431,83356
1332,23776,83356
1333,30485,112561
1334,17286,112561
1335,21165,112561
1336,142374,112561
1337,53260,112561
1338,2983,112692
1339,3223,112692
1340,1077782,112692
1341,2320,112692
1342,8167,112692
1343,1665,112692
1344,94864,112692
1345,15376,112692
1346,56365,112692
1347,9642,112692
1348,540,112692
1349,60077,112692
1350,1292,112692
1351,17328,112692
1352,83356,112692
1353,29234,112692
1354,84865,112692
1355,946696,112692
1356,37168,112692
1357,1266585,112692
1358,207881,112692
1359,207881,112692
1360,7431,112692
1361,1771,15440
1362,64,15440
1363,19152,15440
1364,3223,15440
1365,2954,15440
1366,53807,15440
1367,2176,15440
1368,72873,15440
1369,11275,15440
1370,72095,15440
1371,227,15440
1372,60875,15440
1373,19489,15440
1374,2282,15440
1375,122889,15440
1376,287,15440
1377,11108,15440
1378,60279,15440
1379,1665,15440
1380,112692,15440
1381,3,15440
1382,2628,15440
1383,9642,15440
1384,31164,15440
1385,23680,15440
1386,11109,15440
1387,35013,15440
1388,526,15440
1389,52483,15440
1390,1503756,15440
1391,75325,15440
1392,973,15440
1393,1233,15440
1394,6862,15440
1395,56903,15440
1396,17183,15440
1397,19468,15440
1398,1120,15440
1399,83356,15440
1400,1462,15440
1401,220448,15440
1402,11064,15440
1403,84865,15440
1404,659,15440
1405,18917,15440
1406,6071,15440
1407,14407,15440
1408,4937,15440
1409,14888,15440
1410,1211946,15440
1411,856,15440
1412,11856,15440
1413,16165,15440
1414,12801,15440
1415,20508,15440
1416,11662,15440
1417,28033,15440
1418,11066,15440
1419,63238,15440
1420,3907,15440
1421,9126,15440
1422,28042,15440
1423,57093,15440
1424,21142,15440
1425,1023139,15440
1426,239271,15440
1427,1470,15440
1428,15412,15440
1429,58528,15440
1430,7431,15440
1431,1619,1244
1432,3894,1244
1433,3896,1244
1434,2219,1244
1435,2372,1244
1436,27428,1244
1437,103,1244
1438,388,1244
1439,20999,1244
1440,4566,1244
1441,2954,1244
1442,11276,1244
1443,207,1244
1444,1926,1244
1445,34715,1244
1446,7026,1244
1447,1281,1244
1448,1369,1244
1449,6573,1244
1450,7013,1244
1451,11108,1244
1452,1665,1244
1453,112692,1244
1454,290,1244
1455,7499,1244
1456,500,1244
1457,2039,1244
1458,20286,1244
1459,20286,1244
1460,15440,1244
1461,13525,1244
1462,1233,1244
1463,4738,1244
1464,72466,1244
1465,5576,1244
1466,4173,1244
1467,39678,1244
1468,11288,1244
1469,3061,1244
1470,8891,1244
1471,10182,1244
1472,8289,1244
1473,84497,1244
1474,5414,1244
1475,4391,1244
1476,10701,1244
1477,83356,1244
1478,34,1244
1479,5168,1244
1480,6104,1244
1481,1266585,1244
1482,207881,1244
1483,982098,1244
1484,9029,1244
1485,120833,1244
1486,18992,1244
1487,7431,1244
1488,17648,1244
1489,72988,1244
1490,6217,1244
1491,3894,79072
1492,2983,79072
1493,3491,79072
1494,202032,79072
1495,208061,79072
1496,934,79072
1497,934,79072
1498,934,79072
1499,934,79072
1500,75076,79072
1501,2888,79072
1502,6413,79072
1503,6413,79072
1504,2201,79072
1505,13633,79072
1506,34515,79072
1507,15576,79072
1508,6968,79072
1509,2387,79072
1510,64674,79072
1511,64674,79072
1512,33192,79072
1513,112692,79072
1514,21088,79072
1515,42711,79072
1516,12073,79072
1517,15440,79072
1518,63566,79072
1519,72466,79072
1520,1244,79072
1521,82092,79072
1522,17837,79072
1523,5587,79072
1524,78110,79072
1525,23626,79072
1526,11477,79072
1527,5414,79072
1528,9656,79072
1529,2203,79072
1530,83356,79072
1531,18082,79072
1532,168877,79072
1533,33235,79072
1534,77222,79072
1535,36422,79072
1536,26291,79072
1537,2478,79072
1538,18472,79072
1539,2234,79072
1540,2250,79072
1541,7868,79072
1542,170145,79072
1543,6804,79072
1544,81097,79072
1545,26782,79072
1546,16475,79072
1547,105786,79072
1548,42200,79072
1549,6166,79072
1550,2555,79072
1551,38571,79072
1552,162828,79072
1553,66743,79072
1554,7431,79072
1555,61363,79072
1556,87003,79072
1557,20752,79072
1558,1619,10134
1559,11207,10134
1560,335,10134
1561,880,10134
1562,102567,10134
1563,886,10134
1564,14592,10134
1565,2387,10134
1566,24362,10134
1567,10132,10134
1568,1100,10134
1569,1100,10134
1570,61697,10134
1571,287,10134
1572,60279,10134
1573,1125,10134
1574,8335,10134
1575,11398,10134
1576,12074,10134
1577,2220,10134
1578,9777,10134
1579,9291,10134
1580,22109,10134
1581,32357,10134
1582,3197,10134
1583,1670,10134
1584,52366,10134
1585,2221,10134
1586,154295,10134
1587,707,10134
1588,56045,10134
1589,2299,10134
1590,6914,10134
1591,7447,10134
1592,828,10134
1593,4942,10134
1594,29020,10134
1595,77155,10134
1596,10127,10134
1597,10128,10134
1598,19303,10134
1599,20761,10134
1600,20761,10134
1601,13472,10134
1602,86434,10134
1603,11395,10134
1604,1771,31512
1605,19152,31512
1606,6280,31512
1607,2053,31512
1608,2053,31512
1609,84756,31512
1610,31508,31512
1611,3266,31512
1612,976,31512
1613,71562,31512
1614,10134,31512
1615,6066,31512
1616,20904,31512
1617,883,31512
1618,61962,31512
1619,10825,31512
1620,31511,31512
1621,11154,31512
1622,52885,31512
1623,2839,31512
1624,38405,31512
1625,82631,31512
1626,1473,31512
1627,2712,31512
1628,38570,31512
1629,12640,31512
1630,57093,31512
1631,29934,31512
1632,56675,31512
1633,14884,31512
1634,85142,31512
1635,2219,9626
1636,3223,9626
1637,2176,9626
1638,2176,9626
1639,2888,9626
1640,15318,9626
1641,6413,9626
1642,10132,9626
1643,4252,9626
1644,12898,9626
1645,21088,9626
1646,21088,9626
1647,4492,9626
1648,10134,9626
1649,7399,9626
1650,5587,9626
1651,5587,9626
1652,4756,9626
1653,37008,9626
1654,3392,9626
1655,15033,9626
1656,20405,9626
1657,4937,9626
1658,35654,9626
1659,16483,9626
1660,15757,9626
1661,15757,9626
1662,518,9626
1663,443770,9626
1664,23532,9626
1665,78597,9626
1666,193,9626
1667,1158,9626
1668,28238,9626
1669,21163,9626
1670,1065,9626
1671,22384,9626
1672,31512,9626
1673,7431,9626
1674,6541,9626
1675,52480,9626
1676,17772,9626
1677,104046,9626
1678,3491,60074
